,Unnamed: 0,Country,Year,AvgTemperature,suicides/100k pop
1033,2917,Uruguay,1998,15.46814404432132,264.08
1034,2918,Uruguay,1999,15.384310134310134,243.62000000000003
1035,2919,Uruguay,2000,15.785540334855392,274.27000000000004
1036,2920,Uruguay,2001,16.600732600732588,236.12
1037,2921,Uruguay,2002,16.24243827160493,331.69
1038,2922,Uruguay,2003,15.828268876611421,259.25000000000006
1039,2923,Uruguay,2004,16.60610200364298,258.49
1040,2924,Uruguay,2005,16.572146118721463,241.31000000000003
1041,2925,Uruguay,2006,16.61385083713853,248.10999999999999
1042,2926,Uruguay,2007,16.01053113553112,266.31
1043,2927,Uruguay,2008,16.729415365778987,234.53
1044,2928,Uruguay,2009,16.378357753357758,237.75
1045,2929,Uruguay,2010,16.624505327245082,257.43
1046,2931,Uruguay,2012,17.126138433515482,264.34999999999997
1047,2932,Uruguay,2013,16.45738203957382,249.09
1048,2940,Uzbekistan,1995,15.04611872146119,111.3
1049,2941,Uzbekistan,1996,13.989981785063744,125.05999999999999
1050,2942,Uzbekistan,1997,15.980135658914735,110.58
1051,2943,Uzbekistan,1998,15.376958689458684,108.3
1052,2944,Uzbekistan,1999,15.729548229548232,113.32999999999998
1053,2945,Uzbekistan,2000,15.992410443230119,120.31
1054,2946,Uzbekistan,2001,16.287366818873664,115.92
1055,2947,Uzbekistan,2002,16.034318251769786,95.28
1056,2948,Uzbekistan,2003,15.648706240487055,82.05999999999999
1057,2949,Uzbekistan,2004,16.627504553734074,68.03999999999999
1058,2950,Uzbekistan,2005,16.164079147640795,67.80999999999999
1059,2954,Uzbekistan,2009,16.127289377289387,60.86
1060,2955,Uzbekistan,2010,16.824809741248096,63.23000000000001
1061,2956,Uzbekistan,2011,15.813850837138519,67.14
1062,2957,Uzbekistan,2012,14.965695203400127,77.53000000000003
1063,2958,Uzbekistan,2013,16.268949771689506,78.85999999999999
